"","STATION","DATE","OBLAST","COUNTRY","DP01","DP01_ATTRIBUTES","DP05","DP05_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"141","KZ000028779",1975,"North Kazakhstan","Kazakhstan",99,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",224.1,",I",NA,NA
"142","KZ000028779",1976,"North Kazakhstan","Kazakhstan",89,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",279.3,",I",NA,NA
"143","KZ000028779",1978,"North Kazakhstan","Kazakhstan",97,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",241,",I",NA,NA
"144","KZ000028779",1979,"North Kazakhstan","Kazakhstan",114,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",468.8,",I",NA,NA
"145","KZ000028779",1981,"North Kazakhstan","Kazakhstan",89,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",343.8,",I",NA,NA
"146","KZ000028779",1982,"North Kazakhstan","Kazakhstan",120,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",307.2,",I",NA,NA
"147","KZ000028779",1983,"North Kazakhstan","Kazakhstan",117,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",309.9,",I",NA,NA
"148","KZ000028779",1984,"North Kazakhstan","Kazakhstan",106,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",342.9,",I",NA,NA
"149","KZ000028779",1986,"North Kazakhstan","Kazakhstan",108,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",297.8,",I",NA,NA
"150","KZ000028785",1961,"North Kazakhstan","Kazakhstan",88,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",246.6,",I",NA,NA
"151","KZ000028785",1962,"North Kazakhstan","Kazakhstan",84,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",258.2,",I",NA,NA
"152","KZ000028785",1963,"North Kazakhstan","Kazakhstan",97,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",422.4,",I",NA,NA
"153","KZ000028785",1964,"North Kazakhstan","Kazakhstan",113,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",412,",I",NA,NA
"154","KZ000028785",1965,"North Kazakhstan","Kazakhstan",97,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",245.4,",I",NA,NA
"155","KZ000028785",1966,"North Kazakhstan","Kazakhstan",123,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",368.5,",I",NA,NA
"156","KZ000028785",1967,"North Kazakhstan","Kazakhstan",91,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",286.9,",I",NA,NA
"157","KZ000028785",1968,"North Kazakhstan","Kazakhstan",116,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",370.8,",I",NA,NA
"158","KZ000028785",1969,"North Kazakhstan","Kazakhstan",119,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",401.9,",I",NA,NA
"159","KZ000028785",1970,"North Kazakhstan","Kazakhstan",125,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",376.4,",I",NA,NA
"160","KZ000028785",1972,"North Kazakhstan","Kazakhstan",120,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",341.6,",I",NA,NA
"161","KZ000028785",1973,"North Kazakhstan","Kazakhstan",109,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",270.6,",I",NA,NA
"162","KZ000028785",1974,"North Kazakhstan","Kazakhstan",95,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",237.8,",I",NA,NA
"163","KZ000028785",1975,"North Kazakhstan","Kazakhstan",105,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",251.7,",I",NA,NA
"164","KZ000028785",1976,"North Kazakhstan","Kazakhstan",110,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",336.8,",I",NA,NA
"165","KZ000028785",1978,"North Kazakhstan","Kazakhstan",100,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",269.6,",I",NA,NA
"166","KZ000028785",1979,"North Kazakhstan","Kazakhstan",130,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",382.2,",I",NA,NA
"167","KZ000028785",1981,"North Kazakhstan","Kazakhstan",94,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",274.1,",I",NA,NA
"168","KZ000028785",1982,"North Kazakhstan","Kazakhstan",112,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",326.3,",I",NA,NA
"169","KZ000028785",1983,"North Kazakhstan","Kazakhstan",110,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",285.8,",I",NA,NA
"170","KZ000028785",1984,"North Kazakhstan","Kazakhstan",110,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",353.5,",I",NA,NA
"171","KZ000028785",1986,"North Kazakhstan","Kazakhstan",116,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",379.6,",I",NA,NA
"172","KZ000028843",1966,"Kostanay","Kazakhstan",128,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",447.5,",I",NA,NA
"173","KZ000028843",1967,"Kostanay","Kazakhstan",94,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",549.8,",I",NA,NA
"174","KZ000028843",1970,"Kostanay","Kazakhstan",95,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",337.7,",I",NA,NA
"175","KZ000028843",1972,"Kostanay","Kazakhstan",85,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",218.4,",I",NA,NA
"176","KZ000028843",1973,"Kostanay","Kazakhstan",110,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",341.9,",I",NA,NA
"177","KZ000028843",1974,"Kostanay","Kazakhstan",80,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",228.3,",I",NA,NA
"178","KZ000028843",1975,"Kostanay","Kazakhstan",85,"I",NA,NA,24,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",203.3,",I",NA,NA
"179","KZ000028843",1976,"Kostanay","Kazakhstan",96,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",252,",I",NA,NA
"180","KZ000028843",1978,"Kostanay","Kazakhstan",97,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",286.8,",I",NA,NA
"181","KZ000028843",1979,"Kostanay","Kazakhstan",96,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",308.7,",I",NA,NA
"182","KZ000028843",1981,"Kostanay","Kazakhstan",86,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",256,",I",NA,NA
"183","KZ000028843",1982,"Kostanay","Kazakhstan",97,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",373.1,",I",NA,NA
"184","KZ000028843",1983,"Kostanay","Kazakhstan",113,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",344.6,",I",NA,NA
"185","KZ000028843",1984,"Kostanay","Kazakhstan",95,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",282.7,",I",NA,NA
"186","KZ000028843",1986,"Kostanay","Kazakhstan",120,"I",NA,NA,53,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",428.3,",I",NA,NA
"187","KZ000028854",1961,"Kostanay","Kazakhstan",98,"I",NA,NA,27,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",264.2,",I",NA,NA
"188","KZ000028854",1964,"Kostanay","Kazakhstan",112,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",467.5,",I",NA,NA
"189","KZ000028854",1965,"Kostanay","Kazakhstan",79,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",216.2,",I",NA,NA
"190","KZ000028854",1978,"Kostanay","Kazakhstan",107,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",345.1,",I",NA,NA
"191","KZ000028854",1979,"Kostanay","Kazakhstan",102,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",323.7,",I",NA,NA
"192","KZ000028854",1981,"Kostanay","Kazakhstan",87,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",267.4,",I",NA,NA
"193","KZ000028854",1982,"Kostanay","Kazakhstan",111,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",487.7,",I",NA,NA
"194","KZ000028854",1983,"Kostanay","Kazakhstan",128,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",438.3,",I",NA,NA
"195","KZ000028854",1984,"Kostanay","Kazakhstan",93,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",341.6,",I",NA,NA
"196","KZ000028854",1986,"Kostanay","Kazakhstan",129,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",395,",I",NA,NA
"197","KZ000028856",1961,"Kostanay","Kazakhstan",85,"I",NA,NA,24,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",251.9,",I",NA,NA
"198","KZ000028856",1962,"Kostanay","Kazakhstan",74,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",210,",I",NA,NA
"199","KZ000028856",1963,"Kostanay","Kazakhstan",97,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",279.4,",I",NA,NA
"200","KZ000028856",1964,"Kostanay","Kazakhstan",96,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",386.4,",I",NA,NA
"201","KZ000028856",1969,"Kostanay","Kazakhstan",104,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",404,",I",NA,NA
"202","KZ000028856",1970,"Kostanay","Kazakhstan",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",320.6,",I",NA,NA
"203","KZ000028856",1971,"Kostanay","Kazakhstan",111,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",289.3,",I",NA,NA
"204","KZ000028856",1972,"Kostanay","Kazakhstan",109,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",241,",I",NA,NA
"205","KZ000028856",1973,"Kostanay","Kazakhstan",100,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",309.2,",I",NA,NA
"206","KZ000028856",1974,"Kostanay","Kazakhstan",83,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",310.2,",I",NA,NA
"207","KZ000028856",1975,"Kostanay","Kazakhstan",88,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",166.2,",I",NA,NA
"208","KZ000028856",1976,"Kostanay","Kazakhstan",91,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",376.6,",I",NA,NA
"209","KZ000028856",1978,"Kostanay","Kazakhstan",98,"I",NA,NA,21,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",202.8,",I",NA,NA
"210","KZ000028856",1979,"Kostanay","Kazakhstan",101,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",310.4,",I",NA,NA
"211","KZ000028856",1981,"Kostanay","Kazakhstan",77,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",198.5,",I",NA,NA
"212","KZ000028856",1982,"Kostanay","Kazakhstan",92,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",346.2,",I",NA,NA
"213","KZ000028856",1983,"Kostanay","Kazakhstan",109,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",341.4,",I",NA,NA
"214","KZ000028856",1984,"Kostanay","Kazakhstan",71,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",302.6,",I",NA,NA
"215","KZ000028856",1986,"Kostanay","Kazakhstan",112,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",352.3,",I",NA,NA
"216","KZ000028861",1961,"Kostanay","Kazakhstan",85,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",450.8,",I",NA,NA
"217","KZ000028861",1962,"Kostanay","Kazakhstan",80,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",263.9,",I",NA,NA
"218","KZ000028861",1963,"Kostanay","Kazakhstan",98,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",286,",I",NA,NA
"219","KZ000028861",1966,"Kostanay","Kazakhstan",113,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",367,",I",NA,NA
"220","KZ000028861",1971,"Kostanay","Kazakhstan",119,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",357.7,",I",NA,NA
"221","KZ000028861",1972,"Kostanay","Kazakhstan",115,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",296.5,",I",NA,NA
"222","KZ000028861",1974,"Kostanay","Kazakhstan",91,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",329.3,",I",NA,NA
"223","KZ000028861",1975,"Kostanay","Kazakhstan",108,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",223.2,",I",NA,NA
"224","KZ000028861",1976,"Kostanay","Kazakhstan",99,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",328.4,",I",NA,NA
"225","KZ000028861",1978,"Kostanay","Kazakhstan",114,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",273.9,",I",NA,NA
"226","KZ000028861",1979,"Kostanay","Kazakhstan",124,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",464.4,",I",NA,NA
"227","KZ000028861",1981,"Kostanay","Kazakhstan",93,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",279.4,",I",NA,NA
"228","KZ000028861",1982,"Kostanay","Kazakhstan",119,"I",NA,NA,55,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",495.8,",I",NA,NA
"229","KZ000028861",1983,"Kostanay","Kazakhstan",118,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",420.2,",I",NA,NA
"230","KZ000028861",1984,"Kostanay","Kazakhstan",100,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",382.5,",I",NA,NA
"231","KZ000028861",1986,"Kostanay","Kazakhstan",122,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",461,",I",NA,NA
"232","KZ000028863",1969,"North Kazakhstan","Kazakhstan",122,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",387.3,",I",NA,NA
"233","KZ000028863",1970,"North Kazakhstan","Kazakhstan",129,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",312.9,",I",NA,NA
"234","KZ000028863",1971,"North Kazakhstan","Kazakhstan",137,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",335.7,",I",NA,NA
"235","KZ000028863",1972,"North Kazakhstan","Kazakhstan",137,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",305.4,",I",NA,NA
"236","KZ000028863",1973,"North Kazakhstan","Kazakhstan",122,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",390.8,",I",NA,NA
"237","KZ000028863",1975,"North Kazakhstan","Kazakhstan",113,"I",NA,NA,21,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",188.2,",I",NA,NA
"238","KZ000028863",1976,"North Kazakhstan","Kazakhstan",105,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",366.8,",I",NA,NA
"239","KZ000028863",1978,"North Kazakhstan","Kazakhstan",124,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",312.5,",I",NA,NA
"240","KZ000028863",1979,"North Kazakhstan","Kazakhstan",126,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",479.4,",I",NA,NA
"241","KZ000028863",1981,"North Kazakhstan","Kazakhstan",99,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",248.6,",I",NA,NA
"242","KZ000028863",1982,"North Kazakhstan","Kazakhstan",127,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",319.3,",I",NA,NA
"243","KZ000028863",1983,"North Kazakhstan","Kazakhstan",134,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",298.6,",I",NA,NA
"244","KZ000028863",1984,"North Kazakhstan","Kazakhstan",120,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",386.7,",I",NA,NA
"245","KZ000028863",1986,"North Kazakhstan","Kazakhstan",127,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",359.4,",I",NA,NA
"246","KZ000028867",1961,"Kostanay","Kazakhstan",107,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",314.6,",I",NA,NA
"247","KZ000028867",1962,"Kostanay","Kazakhstan",93,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",329.2,",I",NA,NA
"248","KZ000028867",1963,"Kostanay","Kazakhstan",117,"I",NA,NA,54,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",369.6,",I",NA,NA
"249","KZ000028867",1964,"Kostanay","Kazakhstan",111,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",410.4,",I",NA,NA
"250","KZ000028867",1965,"Kostanay","Kazakhstan",84,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",250.8,",I",NA,NA
"251","KZ000028867",1966,"Kostanay","Kazakhstan",115,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",299.4,",I",NA,NA
"252","KZ000028867",1967,"Kostanay","Kazakhstan",83,"I",NA,NA,27,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",234.4,",I",NA,NA
"253","KZ000028867",1968,"Kostanay","Kazakhstan",115,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",308.4,",I",NA,NA
"254","KZ000028867",1969,"Kostanay","Kazakhstan",119,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",431.5,",I",NA,NA
"255","KZ000028867",1970,"Kostanay","Kazakhstan",111,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",273.5,",I",NA,NA
"256","KZ000028867",1971,"Kostanay","Kazakhstan",124,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",352.4,",I",NA,NA
"257","KZ000028867",1973,"Kostanay","Kazakhstan",123,"I",NA,NA,49,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",422.4,",I",NA,NA
"258","KZ000028867",1974,"Kostanay","Kazakhstan",99,"I",NA,NA,27,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",313.6,",I",NA,NA
"259","KZ000028867",1975,"Kostanay","Kazakhstan",119,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",248.3,",I",NA,NA
"260","KZ000028867",1978,"Kostanay","Kazakhstan",104,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",307,",I",NA,NA
"261","KZ000028867",1979,"Kostanay","Kazakhstan",109,"I",NA,NA,52,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",449.7,",I",NA,NA
"262","KZ000028867",1980,"Kostanay","Kazakhstan",88,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",290.1,",I",NA,NA
"263","KZ000028867",1982,"Kostanay","Kazakhstan",111,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",317.3,",I",NA,NA
"264","KZ000028867",1983,"Kostanay","Kazakhstan",115,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",339,",I",NA,NA
"265","KZ000028867",1984,"Kostanay","Kazakhstan",98,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",376,",I",NA,NA
"266","KZ000028867",1986,"Kostanay","Kazakhstan",115,"I",NA,NA,48,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",452.1,",I",NA,NA
"267","KZ000028868",1961,"North Kazakhstan","Kazakhstan",109,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",243.6,",I",NA,NA
"268","KZ000028868",1962,"North Kazakhstan","Kazakhstan",88,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",226.3,",I",NA,NA
"269","KZ000028868",1963,"North Kazakhstan","Kazakhstan",92,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",300.9,",I",NA,NA
"270","KZ000028868",1964,"North Kazakhstan","Kazakhstan",106,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",436.4,",I",NA,NA
"271","KZ000028868",1965,"North Kazakhstan","Kazakhstan",74,"I",NA,NA,24,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",209.7,",I",NA,NA
"272","KZ000028868",1966,"North Kazakhstan","Kazakhstan",117,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",303.8,",I",NA,NA
"273","KZ000028868",1967,"North Kazakhstan","Kazakhstan",104,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",273.3,",I",NA,NA
"274","KZ000028868",1968,"North Kazakhstan","Kazakhstan",112,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",384.9,",I",NA,NA
"275","KZ000028868",1969,"North Kazakhstan","Kazakhstan",101,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",372,",I",NA,NA
"276","KZ000028868",1970,"North Kazakhstan","Kazakhstan",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",250.9,",I",NA,NA
"277","KZ000028868",1971,"North Kazakhstan","Kazakhstan",107,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",262.5,",I",NA,NA
"278","KZ000028868",1972,"North Kazakhstan","Kazakhstan",124,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",288.5,",I",NA,NA
"279","KZ000028868",1973,"North Kazakhstan","Kazakhstan",116,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",320.6,",I",NA,NA
"280","KZ000028868",1974,"North Kazakhstan","Kazakhstan",102,"I",NA,NA,24,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",224.9,",I",NA,NA
"281","KZ000028868",1975,"North Kazakhstan","Kazakhstan",108,"I",NA,NA,19,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",184.3,",I",NA,NA
"282","KZ000028868",1976,"North Kazakhstan","Kazakhstan",103,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",348.5,",I",NA,NA
"283","KZ000028868",1978,"North Kazakhstan","Kazakhstan",100,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",239,",I",NA,NA
"284","KZ000028868",1979,"North Kazakhstan","Kazakhstan",107,"I",NA,NA,44,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",437.7,",I",NA,NA
